200,40.491484,-98.92412,4165
200,45.03324,-89.28376,1271
200,42.697689,-91.51505,2380
200,37.232027,-80.42127,48595
200,36.72024,-85.13539,9341
200,38.22292,-85.68326,24075
200,37.390209,-79.16132,25373
200,41.248359,-73.94147,4073
200,39.180358,-84.73783,12054
200,37.270637,-79.94155,29
200,33.13307,-95.81773,2433
200,35.047877,-88.52289,612
200,41.523574,-98.68461,693
200,42.261343,-71.80173,3222
200,36.141864,-119.09411,5846
200,44.004709,-111.55527,191
200,42.778642,-87.96609,6360
200,35.686549,-77.64461,1796
200,34.500298,-99.12375,1281
200,35.302937,-77.15546,6671
200,35.376739,-93.35706,1066
200,43.426792,-70.75245,15971
200,41.288258,-73.91928,22441
200,37.962522,-82.01954,9655
200,29.947563,-93.91857,16525
200,40.63872,-88.7923,2903
200,40.773556,-82.47612,12623
200,40.375182,-75.48431,2432
200,39.557096,-84.22688,16589
200,36.057372,-101.76599,2119
200,41.825884,-75.34132,598
200,33.922767,-103.16138,274
200,36.045092,-105.3833,654
200,27.997387,-81.68256,19875
200,47.432691,-117.37449,885
200,37.935529,-82.68331,688
200,42.114858,-94.23112,126
200,44.161058,-74.99617,1149
200,45.336407,-117.17791,1970
200,43.936146,-95.02938,473
200,34.201254,-118.32993,25796
200,34.729073,-80.76005,44039
200,34.774347,-81.00994,121
200,42.442226,-91.00932,2100
200,40.489736,-117.08692,5367
200,41.714101,-112.08846,569
200,44.633935,-113.99217,90
200,47.073601,-98.85843,301
200,37.291432,-89.54065,9750
200,47.010896,-88.54077,2628
200,40.71209,-73.95427,84913
200,41.057873,-83.29505,1436
200,36.866845,-87.47617,40163
200,36.528448,-87.34142,30952
200,46.516794,-117.08202,511
200,33.797317,-118.30065,24991
200,42.306288,-83.15863,7442
200,43.399494,-70.4769,7291
200,31.304669,-101.50841,3205
200,36.140974,-115.28205,51855
200,38.889879,-89.84638,400
200,41.017937,-76.86828,651
200,40.976579,-73.69002,16707
200,47.533314,-92.34084,885
200,40.606337,-74.14513,85332
200,34.163393,-94.3049,994
200,31.932926,-106.59577,10643
200,31.35209,-88.20879,485
200,45.373162,-109.64134,554
200,32.72203,-96.61634,19446
200,39.314766,-74.52675,1180
200,45.170714,-93.38452,22512
200,38.549388,-78.15309,693
200,34.639682,-120.4471,51743
200,41.025114,-73.80635,12694
200,46.169964,-95.90465,1044
200,43.939968,-105.52445,15731
200,35.433962,-86.26045,1680
200,37.611019,-90.77656,469
200,33.337092,-86.44085,2817
200,42.5286,-71.35084,4717
200,34.77624,-86.61339,28208
200,30.866613,-83.30078,30379
200,41.789079,-88.08536,27161
200,30.944302,-90.26252,2299
200,41.237084,-94.68361,445
200,27.293327,-81.38206,19671
200,42.380562,-71.62665,2380
200,61.598203,-149.04109,18941
200,40.318115,-74.01239,5549
200,38.715101,-109.01087,50
200,33.703682,-87.67155,1184
200,36.528939,-78.44504,147
200,32.109599,-97.54276,944
200,41.778888,-72.52384,54745
200,42.10143,-78.51587,7485
200,36.285664,-98.04193,727
200,47.05992,-107.80028,65
200,33.293652,-97.8597,3236
200,42.549483,-83.47969,19681
200,42.68347,-82.92958,15815
200,43.934133,-100.2916,267
200,40.892253,-83.64338,2479
200,41.121028,-98.82619,234
200,41.08293,-97.22235,501
200,41.935501,-72.72718,4790
200,30.802411,-83.19624,3872
200,34.69771,-77.10614,7802
200,46.970017,-94.85013,2216
200,30.336038,-81.72509,14801
200,33.523907,-89.84901,443
200,47.3245,-115.13788,810
200,36.574224,-87.79018,1589
200,35.997094,-105.94533,3874
200,41.296221,-101.77851,378
200,30.316847,-94.07395,1807
200,46.204512,-84.73671,2186
200,41.402035,-76.07007,1443
200,30.56335,-95.8337,955
200,40.679816,-95.56494,392
200,45.688676,-111.78292,315
200,39.470242,-93.3395,824
200,33.817438,-84.13167,32504
200,41.125695,-74.12682,21545
200,46.695594,-113.22547,775
200,42.226183,-92.81015,532
200,35.456536,-94.34581,29294
200,42.189511,-98.42285,1154
200,36.374317,-109.6007,2537
200,40.439412,-74.55565,7674
200,31.388404,-103.52515,11770
200,31.77789,-81.64534,1351
200,32.98975,-115.50475,23419
200,33.107581,-111.75128,4418
200,41.781522,-76.35906,1494
200,34.150585,-106.92814,1131
200,44.008875,-69.20629,610
200,47.656171,-117.08628,5423
200,34.189398,-92.04495,35769
200,41.150146,-73.49178,19427
200,37.419263,-105.58024,825
200,43.993124,-107.97365,7535
200,36.893445,-81.74825,6896
200,31.320167,-81.85818,4089
200,39.655741,-96.03394,421
200,33.50835,-112.40523,6865
200,30.019278,-90.77619,295
200,36.513626,-75.9518,1840
200,32.109191,-100.10582,297
200,45.995755,-89.52565,633
200,32.442679,-97.52595,3270
200,43.098515,-123.55647,682
200,41.577428,-83.76396,2521
200,38.363183,-94.57551,757
200,42.657361,-83.54529,12329
200,40.48863,-95.73152,1089
200,45.06623,-99.1345,1689
200,33.582877,-84.26906,11142
200,34.023662,-118.15581,68596
200,36.116401,-98.33352,1605
200,47.53282,-122.35443,23106
200,48.013283,-97.99298,302
200,37.996542,-79.15354,2682
200,37.625031,-82.38704,574
200,47.73943,-103.46564,252
200,44.414842,-98.47279,906
200,38.337243,-122.30027,64051
200,31.071352,-97.97615,5860
200,40.791108,-81.41672,9726
200,41.533848,-72.06232,38280
200,39.544183,-119.70003,21574
200,42.724075,-78.00361,5737
200,34.413907,-79.36512,17145
200,36.417235,-83.65241,7807
200,33.268185,-84.27306,34764
200,39.58849,-81.62932,2414
200,38.916226,-104.76602,49626
200,40.89609,-72.87824,12536
200,40.855549,-74.65251,11098
200,40.246802,-74.93912,26996
200,41.28595,-90.36117,803
200,37.584014,-89.6032,623
200,40.976892,-81.90624,3901
200,38.789719,-95.21058,6153
200,37.746461,-93.2482,412
200,42.960176,-91.95858,1335
200,46.738841,-92.16969,10371
200,40.388263,-75.48659,6883
200,39.092062,-120.93471,8593
200,34.689349,-92.07792,1934
200,31.474132,-100.5198,25634
200,34.268344,-116.93842,447
200,41.098098,-80.50393,208
200,41.877415,-93.79925,4162
200,33.915705,-78.74796,7788
200,41.543149,-89.10696,9334
200,48.591846,-98.36827,116
200,37.898058,-122.54134,28554
200,34.879287,-88.99516,1748
200,45.408882,-122.61476,28702
200,40.047273,-83.06986,24173
200,40.688615,-90.24422,669
200,47.569271,-122.23233,22036
200,33.931311,-103.35459,98
200,40.492618,-79.97458,12987
200,43.783453,-95.82563,595
200,43.382021,-92.10263,6202
200,43.735816,-72.6026,93
200,40.10637,-111.65408,23003
200,39.876251,-79.69296,3178
200,41.22832,-80.53175,5763
200,41.314075,-111.96366,20899
200,47.027082,-122.80359,32211
200,46.438976,-93.89064,3599
200,33.075557,-90.84298,148
200,36.829052,-121.52848,3229
200,30.065334,-100.17202,1650
200,41.282822,-86.61613,11025
200,39.766277,-105.61523,326
200,40.567088,-89.63382,43422
200,40.27363,-87.88919,403
200,43.795422,-90.37609,1536
200,37.931011,-77.64296,3912
200,38.537434,-121.97757,8454
200,44.779838,-88.87123,362
200,42.030327,-87.68828,32208
200,43.483503,-89.74753,18088
200,33.788491,-116.95125,21735
200,41.805531,-87.90103,12572
200,40.289372,-75.25572,452
200,32.861386,-84.11732,1457
200,33.988813,-118.18642,28083
200,37.790887,-79.00334,95
200,27.33458,-82.40894,6722
200,35.224432,-91.15291,3765
200,40.632279,-76.64059,336
200,41.852712,-73.00492,5006
200,33.742886,-89.99349,1972
200,30.540664,-87.7549,3369
200,40.67069,-105.17388,3208
200,40.231003,-79.61611,3178
200,43.647537,-123.58719,838
200,34.402194,-119.52308,17341
200,39.989191,-81.17197,7347
200,36.232452,-96.56882,236
200,44.064999,-76.24023,495
200,40.184743,-85.13,3182
200,39.994001,-82.67652,19321
200,48.192532,-96.9986,497
200,43.056292,-76.5563,6125
200,38.094945,-97.929,22989
200,43.444268,-72.98732,2330
200,39.781264,-75.0609,452
200,37.136682,-102.5296,452
200,42.669645,-73.77719,15966
200,41.224911,-111.98346,28043
200,46.606751,-112.97866,117
200,28.948549,-81.70621,9177
200,37.178627,-87.46702,3512
200,35.289152,-82.83859,534
200,30.802821,-83.69126,1081
200,42.018585,-84.64548,5987
200,39.532384,-112.27113,231
200,35.289176,-93.44323,544
200,38.95352,-83.57108,2629
200,32.361562,-92.37517,2518
200,34.600398,-92.19513,837
200,38.995732,-120.99703,1432
200,36.151143,-95.97747,5518
200,46.587809,-91.8074,1335
200,39.629735,-84.67557,7407
200,41.46213,-75.62478,5462
200,41.196044,-73.96836,10027
200,34.156361,-105.33238,359
200,37.82526,-89.20301,2759
200,41.029666,-80.76396,19909
200,42.747024,-71.77591,3343
200,39.857155,-95.54497,5181
200,35.177643,-79.60491,2630
200,35.381408,-119.01935,12919
200,40.601996,-75.52104,39911
200,35.052678,-86.27141,2149
200,35.166644,-96.5066,6115
200,37.554335,-122.27032,31954
200,40.093982,-79.83787,2454
200,39.539711,-91.86679,537
200,40.744851,-74.03294,38669
200,44.278453,-68.32186,2187
200,39.339574,-120.22805,15840
200,40.250299,-79.99436,7440
200,33.63815,-86.91956,372
200,41.232815,-105.75364,16650
200,43.892577,-122.81992,2684
200,32.439945,-88.70918,18992
200,42.453234,-78.9348,5833
200,44.21838,-95.13348,1078
200,34.539072,-86.95732,26101
200,37.771364,-81.2093,290
200,44.647068,-72.3887,872
200,30.330553,-85.65413,7236
200,38.949013,-78.43921,1547
200,38.984107,-76.81544,5159
200,26.924709,-80.08119,11869
200,30.613004,-89.93089,4485
200,40.825727,-73.81752,42466
200,41.552531,-104.39118,54
200,39.747736,-92.46878,7761
200,43.660525,-70.25862,17519
200,39.543478,-104.89644,12606
200,41.84345,-71.32343,13425
200,37.303038,-84.77674,578
200,41.656805,-73.96831,2196
200,44.42977,-70.06456,917
200,35.127495,-95.23098,872
200,39.205852,-80.29416,2480
200,40.542778,-84.58232,19469
200,45.994029,-94.37183,14693
200,39.773709,-85.14847,1143
200,37.322234,-82.69699,618
200,44.075132,-72.07174,541
200,26.28828,-81.78726,15755
200,39.534907,-84.39324,27172
200,28.032827,-82.72596,19851
200,38.808934,-104.73823,33847
200,48.223375,-99.09558,182
200,45.43694,-99.02218,1570
200,33.970725,-98.49127,9395
200,30.712538,-94.89915,29224
200,38.813013,-77.11667,40786
200,37.566527,-85.71452,8269
200,29.851666,-98.72932,18954
200,41.014534,-97.60967,578
200,41.830156,-94.01444,376
200,35.197643,-80.82752,8763
200,27.672334,-97.37051,15336
200,43.41928,-73.70766,4721
200,45.008745,-98.52375,366
200,41.328037,-83.43802,2043
200,32.078488,-97.76708,1020
200,25.895557,-80.35509,37775
200,35.464897,-82.28307,163
200,31.981458,-94.85741,1074
200,38.851872,-81.84501,1613
200,45.423768,-84.82611,80
200,46.311845,-67.85518,810
200,21.501722,-158.03543,41552
200,37.869976,-122.2981,8015
200,37.999757,-88.50469,170
200,37.585365,-85.50817,445
200,38.142453,-105.91579,581
200,29.712052,-96.56134,7077
200,36.944333,-90.48271,1517
200,45.344246,-122.58464,45166
200,35.514202,-76.00736,1464
200,28.088443,-82.77834,1218
200,34.137557,-118.20765,27875
200,42.640351,-78.53494,4756
200,42.418836,-71.68482,13435
200,41.700776,-86.30357,27255
200,35.843868,-88.36661,904
200,40.472993,-122.63707,879
200,43.657716,-73.0328,1921
200,41.181052,-74.51796,59
200,41.232543,-80.45797,13417
200,41.993408,-97.60196,1530
200,44.319682,-95.98835,805
200,31.165358,-83.77172,32159
200,41.018168,-78.32112,2235
200,41.411536,-73.24888,10417
200,26.162609,-97.98512,51504
200,36.355251,-82.18843,33540
200,42.002691,-73.8442,11777
200,26.191111,-80.10846,28864
200,40.122884,-88.85664,116
200,40.641204,-77.57953,1151
200,38.7785,-90.37005,19060
200,40.079185,-79.87475,392
200,30.52798,-89.66611,24429
200,27.938975,-81.0951,746
200,35.550269,-95.64874,914
200,40.548194,-84.96724,2030
200,34.736907,-82.94599,9485
200,40.438035,-79.87191,36335
200,36.022863,-79.77895,50117
200,44.154921,-70.33319,2248
200,30.108128,-82.72529,14981
200,37.178946,-108.88769,1402
200,44.174245,-87.58613,16114
200,34.537611,-84.51135,4568
200,35.116285,-85.28466,23179
200,40.643634,-76.54562,1608
200,40.876349,-74.65769,2623
200,42.593148,-78.91498,3233
200,42.169323,-121.70298,28537
200,33.189862,-94.37468,995
200,39.969711,-77.218,2550
200,43.731479,-93.71837,4273
200,40.348973,-78.94132,11879
200,40.939342,-122.42246,1222
200,33.027493,-95.46605,1856
200,37.499513,-94.57635,703
200,31.154673,-94.363,2533
200,42.776379,-98.07011,1135
200,40.617147,-96.7559,970
200,32.297441,-87.78812,4023
200,31.453836,-87.64373,522
200,18.022626,-66.61727,38828
200,42.593047,-73.67343,7794
200,35.235694,-111.83,228
200,40.378829,-86.09362,3058
200,47.443756,-122.33068,9533
200,48.559548,-122.41375,3614
200,26.305113,-98.03375,2704
200,37.69536,-77.99793,4943
200,44.026843,-91.4513,2793
200,42.905877,-85.70392,59163
200,40.190886,-80.66613,423
200,39.561003,-86.53591,2762
200,46.868175,-99.74913,288
200,36.903232,-113.94024,1144
200,40.515485,-88.98629,45384
200,41.797792,-86.02616,9997
200,29.284924,-81.10296,40738
200,47.934575,-98.82459,296
200,42.683727,-73.73329,6929
200,40.688246,-111.99899,45018
200,36.127733,-85.64636,5857
200,41.951797,-75.77536,3458
200,47.000478,-108.29005,493
200,43.083261,-88.02823,25023
200,30.823174,-90.921,5990
200,27.762118,-80.59472,5016
200,43.184467,-84.6032,169
200,35.222406,-80.79221,46509
200,44.128262,-91.95965,1527
200,37.685447,-75.71051,820
200,41.944906,-96.8338,1145
200,41.574309,-97.86898,1270
200,42.222388,-91.87908,1046
200,40.655481,-74.00424,27573
200,41.323499,-82.4692,2643
200,40.99312,-74.14286,6947
200,42.48067,-87.83018,6901
200,38.803813,-77.20821,16503
200,41.238825,-85.32693,7090
200,42.85044,-90.37608,640
200,40.986799,-86.87659,2127
200,32.718232,-102.73458,10570
200,40.961109,-74.12576,11546
200,41.851257,-87.88351,16573
200,35.805114,-96.53926,1738
200,38.95211,-77.02097,57380
200,34.720813,-86.48932,2469
200,38.614986,-95.27355,15488
200,35.696656,-89.08457,5008
200,43.421597,-75.90529,2124
200,37.298982,-97.87357,146
200,45.010632,-93.01845,30306
200,29.909257,-96.49617,1559
200,42.693133,-111.57731,4398
200,40.964548,-74.29813,9200
200,42.295005,-85.62247,23937
200,28.718954,-96.16969,43
200,34.360101,-90.2717,374
200,27.788637,-82.72244,33396
200,44.429956,-93.56982,4372
200,36.681335,-92.66205,462
200,46.818147,-112.3409,241
200,37.825094,-87.56055,37117
200,35.875925,-84.12608,45667
200,44.375144,-72.71362,1874
200,32.298841,-98.55194,345
200,45.472087,-100.45819,4187
200,48.232438,-96.44919,409
200,36.569635,-87.10026,2819
200,45.904129,-94.62373,1481
200,40.713499,-83.93098,3729
200,39.575126,-84.7905,674
200,41.146862,-81.3388,5310
200,38.467809,-84.81023,6973
200,37.421641,-81.34504,532
200,33.547578,-84.21809,49011
200,44.245509,-86.29477,293
200,42.642661,-88.82547,369
200,42.356532,-71.05365,1356
200,36.321009,-81.74404,2345
200,40.481866,-96.70362,826
200,42.509476,-83.77718,24831
200,28.463509,-81.47514,24169
200,40.698814,-76.16405,2271
200,40.758473,-81.00795,1920
200,38.257064,-88.00353,2266
200,31.562546,-110.24288,29060
200,46.048831,-84.94734,687
200,40.000861,-75.29694,12994
200,31.571266,-97.12201,7430
200,31.749504,-102.32177,2331
200,42.916343,-73.86657,13295
200,39.877745,-84.30999,20190
200,40.767751,-74.0302,80589
200,33.434737,-95.83057,367
200,45.237727,-92.22901,3000
200,32.574398,-117.05633,68724
200,48.415911,-97.4096,5911
200,36.844685,-112.47107,1757
200,44.554347,-116.4388,211
200,34.948211,-96.53394,893
200,40.92241,-74.34625,4508
200,40.083133,-98.78853,250
200,42.344123,-111.67297,112
200,40.303327,-92.07913,653
200,37.609781,-121.26784,255
200,36.62928,-83.48322,2697
200,36.702485,-98.1728,469
200,41.771265,-72.43669,4989
200,41.449897,-85.26765,15074
200,31.133004,-83.42736,9976
200,25.881391,-80.1276,13527
200,33.513337,-101.93239,26908
200,41.039527,-93.95498,1458
200,40.335023,-75.97099,14716
200,40.627386,-73.72852,7017
200,40.153656,-76.9963,184
200,43.791699,-86.40276,2712
200,42.710445,-82.50811,8412
200,32.981952,-80.07363,865
200,32.314256,-96.11068,19683
200,45.06461,-92.18504,2470
200,41.072614,-84.7317,2379
